#name	coverage	shape	h_overflow	overlap	reading_order	dead_target	shape_n	reason	instrument
comix.to	-	-	0	0	0	0	0	bot-wall-403	db5684eb
service.smt.docomo.ne.jp	-	-	0	0	0	0	0	unreachable	db5684eb
www.naukri.com	0.280702	0.312500	0	1	1	0	16		db5684eb
www.mangago.me	-	-	0	0	0	0	0	bot-wall-403	db5684eb
www.ebay.com	-	-	0	0	0	0	0	timeout-150s	db5684eb
www.agoda.com	0.107673	0.770115	0	0	0	0	87		db5684eb
fdown.net	-	-	0	0	0	0	0	bot-wall-403	db5684eb
bill.pitc.com.pk	-	-	0	0	0	0	0	unreachable	db5684eb
www.ikea.com	0.924051	0.782534	0	0	1	0	584		db5684eb
bbs.ruliweb.com	-	-	0	0	0	0	0	timeout-150s	db5684eb
www.otomoto.pl	0.967742	0.767619	0	1	1	0	1050		db5684eb
mangaraw.ac	0.835804	0.622101	0	0	1	1	733		db5684eb
aternos.org	-	-	0	0	0	0	0	bot-wall-403	db5684eb
missav.live	-	-	0	0	0	0	0	bot-wall-403	db5684eb
www.bilibili.com	0.867540	0.770134	1	1	1	0	596		db5684eb
vk.com	1.000000	0.400000	0	0	0	0	5	oracle-module-shell-5	db5684eb
meet.google.com	0.474298	0.128951	0	1	1	1	1993		db5684eb
tukrd.com	1.000000	0.973684	0	0	0	0	38		db5684eb
www.amazon.com.be	-	-	0	0	0	0	0	empty-202	db5684eb
www.amazon.com.mx	-	-	0	0	0	0	0	empty-202	db5684eb
client.dkitrxmdwoqruvsi.net	-	-	0	0	0	0	0	http-404	db5684eb
www.paypal.com	0.892977	0.651685	0	1	1	0	534		db5684eb
people.com	-	-	0	0	0	0	0	bot-wall-403	db5684eb
toyhou.se	-	-	0	0	0	0	0	bot-wall-403	db5684eb
cibnext.icici.bank.in	-	-	0	0	0	0	0	http-404	db5684eb
linkmake.in	1.000000	0.797297	0	0	0	0	74		db5684eb
255md.com	1.000000	0.906977	0	0	0	0	43		db5684eb
janitorai.com	-	-	0	0	0	0	0	bot-wall-403	db5684eb
www.marktplaats.nl	0.998765	0.959209	0	0	0	0	809		db5684eb
stdn.iau.ir	-	-	0	0	0	0	0	bot-wall-403	db5684eb
awlyaa.education.dz	1.000000	0.833333	0	0	0	0	6	shell-only-6	db5684eb
desiviral.net	0.999092	0.856364	0	0	0	0	1100		db5684eb
www.repubblica.it	0.993853	0.724005	0	1	1	0	2587		db5684eb
www.livescore.cz	1.000000	1.000000	0	0	0	0	1957		db5684eb
mobcup.fm	0.852941	1.000000	0	0	0	0	29		db5684eb
m.youm7.com	0.992936	0.821344	0	1	1	0	1265		db5684eb
momon-ga.com	1.000000	0.608392	0	0	0	0	572		db5684eb
www.5movierulz.discount	1.000000	0.712984	0	0	1	0	439		db5684eb
esaj.tjsp.jus.br	1.000000	0.500000	0	0	0	0	4	shell-only-4	db5684eb
ww1.goojara.to	-	-	0	0	0	0	0	probe-blocked	db5684eb
www.mobile.bg	0.995227	0.438849	0	1	1	0	417		db5684eb
merchant.upi9.pro	1.000000	0.500000	0	0	0	0	2	shell-only-2	db5684eb
